date,temperature,humidity,luminosity
2023-12-21 14:53:14.406,19.5,32.6,1276
2023-12-21 14:43:54.627,19.6,32.2,1354
2023-12-21 14:53:18.491,19.5,32.6,1277
2023-12-21 14:35:36.251,19.5,32.1,1358
2023-12-21 14:53:22.577,19.5,32.6,1270
2023-12-21 14:43:58.713,19.6,32.2,1354
2023-12-21 14:53:26.663,19.5,32.6,1272
2023-12-21 14:37:59.260,19.5,32.4,1357
2023-12-21 14:53:30.749,19.5,32.6,1276
2023-12-21 14:44:02.799,19.6,32.3,1357
2023-12-21 14:53:34.835,19.5,32.6,1269
2023-12-21 14:34:04.348,19.4,32.4,1362
2023-12-21 14:53:38.921,19.5,32.7,1272
2023-12-21 14:44:06.885,19.6,32.3,1352
2023-12-21 14:53:43.007,19.5,32.6,1269
2023-12-21 14:38:03.346,19.5,32.3,1354
2023-12-21 14:53:47.093,19.5,32.7,1273
2023-12-21 14:44:10.971,19.6,32.3,1356
2023-12-21 14:53:51.179,19.5,32.5,1270
2023-12-21 14:35:40.337,19.5,32.2,1357
2023-12-21 14:53:55.265,19.5,32.6,1271
2023-12-21 14:44:15.057,19.6,32.3,1352
2023-12-21 14:53:59.351,19.5,32.7,1273
2023-12-21 14:38:07.432,19.4,32.2,1357
2023-12-21 14:54:03.437,19.5,32.7,1268
2023-12-21 14:44:19.143,19.6,32.4,1358
2023-12-21 14:54:07.524,19.5,32.7,1273
2023-12-21 14:33:11.232,19.4,32.2,1359
2023-12-21 14:54:11.609,19.5,32.7,1267
2023-12-21 14:44:23.229,19.6,32.2,1353
2023-12-21 14:54:15.695,19.5,32.7,1270
2023-12-21 14:38:11.518,19.5,32.2,1354
2023-12-21 14:54:19.782,19.6,32.7,1270
2023-12-21 14:44:27.315,19.6,32.3,1357
2023-12-21 14:54:23.868,19.6,32.7,1269
2023-12-21 14:35:44.423,19.5,32.2,1359
2023-12-21 14:54:27.953,19.5,32.8,1274
2023-12-21 14:44:31.401,19.6,32.3,1353
2023-12-21 14:54:32.039,19.5,32.8,1271
2023-12-21 14:38:15.604,19.6,32.2,1360
2023-12-21 14:54:36.125,19.5,32.8,1271
2023-12-21 14:44:35.487,19.6,32.2,1354
2023-12-21 14:54:40.211,19.5,32.7,1271
2023-12-21 14:34:08.435,19.4,32.5,1357
2023-12-21 14:54:44.297,19.6,32.6,1266
2023-12-21 14:44:39.573,19.6,32.2,1357
2023-12-21 14:54:48.383,19.6,32.5,1271
2023-12-21 14:38:19.690,19.5,32.3,1354
2023-12-21 14:54:52.469,19.5,32.3,1272
2023-12-21 14:44:43.659,19.6,32.1,1357
2023-12-21 14:54:56.555,19.5,32.2,1270
2023-12-21 14:35:48.509,19.5,32.2,1355
2023-12-21 14:55:00.641,19.6,32.3,1265
2023-12-21 14:44:47.745,19.6,32.1,1355
2023-12-21 14:55:04.727,19.6,32.3,1274
2023-12-21 14:38:23.776,19.5,32.1,1357
2023-12-21 14:55:08.813,19.5,32.3,1263
2023-12-21 14:44:51.831,19.6,32.0,1355
2023-12-21 14:55:12.898,19.5,32.3,1265
2023-12-21 14:33:31.661,19.4,32.4,1358
2023-12-21 14:55:16.984,19.5,32.4,1268
2023-12-21 14:44:55.917,19.6,32.0,1358
2023-12-21 14:55:21.071,19.5,32.4,1267
2023-12-21 14:38:27.862,19.5,32.1,1358
2023-12-21 14:55:25.157,19.5,32.4,1265
2023-12-21 14:45:00.002,19.6,32.0,1360
2023-12-21 14:55:29.243,19.5,32.6,1266
2023-12-21 14:35:52.595,19.5,32.2,1358
2023-12-21 14:55:33.328,19.6,32.4,1268
2023-12-21 14:45:04.088,19.6,32.0,1355
2023-12-21 14:55:37.415,19.5,32.4,1263
2023-12-21 14:38:31.947,19.5,32.2,1354
2023-12-21 14:55:41.500,19.5,32.5,1266
2023-12-21 14:45:08.174,19.6,32.0,1354
2023-12-21 14:55:45.586,19.5,32.4,1274
2023-12-21 14:34:12.520,19.4,32.6,1357
2023-12-21 14:55:49.673,19.6,32.5,1266
2023-12-21 14:45:12.260,19.6,32.0,1356
2023-12-21 14:55:53.758,19.5,32.5,1267
2023-12-21 14:39:53.552,19.5,32.1,1356
2023-12-21 14:55:57.844,19.5,32.6,1270
2023-12-21 14:45:16.346,19.6,31.9,1359
2023-12-21 14:56:01.930,19.5,32.5,1269
2023-12-21 14:35:56.681,19.5,32.2,1358
2023-12-21 14:56:06.016,19.5,32.7,1267
2023-12-21 14:45:20.432,19.6,31.9,1353
2023-12-21 14:56:10.102,19.5,32.6,1269
2023-12-21 14:39:57.638,19.5,32.0,1355
2023-12-21 14:56:14.189,19.5,32.6,1277
2023-12-21 14:45:24.518,19.6,32.1,1356
2023-12-21 14:56:18.275,19.5,32.6,1277
2023-12-21 14:33:03.060,19.4,32.4,1360
2023-12-21 14:56:22.360,19.5,32.6,1276
2023-12-21 14:45:28.604,19.6,32.0,1353
2023-12-21 14:56:26.446,19.5,32.6,1273
2023-12-21 14:40:01.724,19.5,32.0,1359
2023-12-21 15:05:59.874,19.6,30.1,990
2023-12-21 14:45:32.690,19.6,32.1,1355
2023-12-21 15:06:04.960,19.6,30.1,991
2023-12-21 14:36:00.767,19.5,32.3,1354
2023-12-21 15:06:10.046,19.6,30.1,990
2023-12-21 14:45:36.776,19.6,32.1,1355
2023-12-21 15:06:15.132,19.6,30.0,993
2023-12-21 14:40:05.810,19.5,32.1,1355
2023-12-21 15:06:20.218,19.5,29.9,990
2023-12-21 14:45:40.862,19.6,32.2,1354
2023-12-21 15:06:25.304,19.5,29.7,994
2023-12-21 14:34:16.607,19.4,32.5,1358
2023-12-21 15:06:30.390,19.6,29.8,990
2023-12-21 14:45:44.948,19.6,32.2,1355
2023-12-21 15:06:35.476,19.5,29.9,994
2023-12-21 14:40:09.896,19.5,32.1,1360
2023-12-21 15:06:40.561,19.5,29.7,991
2023-12-21 14:45:49.034,19.6,32.3,1351
2023-12-21 15:06:45.647,19.6,29.8,993
2023-12-21 14:36:04.853,19.5,32.2,1360
2023-12-21 15:06:50.733,19.6,29.8,990
2023-12-21 14:45:53.120,19.6,32.4,1351
2023-12-21 15:06:55.819,19.6,29.8,995
2023-12-21 14:40:13.982,19.6,32.0,1355
2023-12-21 15:07:00.906,19.6,29.8,992
2023-12-21 14:45:57.206,19.6,32.4,1354
2023-12-21 15:07:05.991,19.6,29.9,995
2023-12-21 14:33:35.747,19.4,32.4,1355
2023-12-21 15:07:11.078,19.6,30.1,991
2023-12-21 14:46:01.291,19.6,32.4,1356
2023-12-21 15:07:16.163,19.6,30.0,994
2023-12-21 14:40:18.068,19.5,32.0,1359
2023-12-21 15:07:21.249,19.6,29.9,989
2023-12-21 14:46:05.378,19.6,32.5,1353
2023-12-21 15:07:26.335,19.6,30.0,992
2023-12-21 14:36:08.939,19.5,32.2,1357
2023-12-21 15:07:31.421,19.6,29.9,989
2023-12-21 14:46:09.464,19.6,32.3,1351
2023-12-21 15:07:36.507,19.6,29.9,991
2023-12-21 14:40:22.154,19.5,32.0,1354
2023-12-21 15:07:41.593,19.6,29.9,988
2023-12-21 14:46:13.550,19.6,32.3,1350
2023-12-21 15:07:46.679,19.6,30.0,985
2023-12-21 14:34:20.694,19.4,32.7,1362
2023-12-21 15:07:51.765,19.6,30.1,988
2023-12-21 14:46:17.636,19.6,32.1,1354
2023-12-21 15:07:56.851,19.7,30.1,989
2023-12-21 14:40:26.240,19.6,31.9,1358
2023-12-21 15:08:01.937,19.6,30.2,990
2023-12-21 14:46:21.721,19.6,32.3,1356
2023-12-21 15:08:07.023,19.7,30.3,992
2023-12-21 14:36:13.025,19.5,32.1,1356
2023-12-21 15:08:12.109,19.7,30.3,991
2023-12-21 14:46:25.808,19.6,32.4,1356
2023-12-21 15:08:17.195,19.6,30.4,989
2023-12-21 14:40:30.326,19.5,31.9,1357
2023-12-21 15:08:22.281,19.6,30.3,993
2023-12-21 14:46:29.893,19.6,32.4,1354
2023-12-21 15:08:27.367,19.7,30.4,989
2023-12-21 14:33:15.318,19.4,32.3,1359
2023-12-21 15:08:32.452,19.7,30.4,992
2023-12-21 14:46:33.980,19.6,32.5,1351
2023-12-21 15:08:37.538,19.6,30.3,988
2023-12-21 14:40:34.412,19.5,31.8,1357
2023-12-21 15:08:42.624,19.7,30.3,989
2023-12-21 14:46:38.065,19.6,32.5,1352
2023-12-21 15:08:47.710,19.7,30.4,993
2023-12-21 14:36:17.111,19.5,32.3,1359
2023-12-21 15:08:52.796,19.7,30.5,1415
2023-12-21 14:46:42.152,19.6,32.5,1354
2023-12-21 15:08:57.882,19.6,31.1,1404
2023-12-21 14:40:38.498,19.6,31.8,1361
2023-12-21 15:09:02.968,19.6,31.1,1358
2023-12-21 14:46:46.237,19.6,32.5,1357
2023-12-21 15:09:08.054,19.6,31.3,1242
2023-12-21 14:34:24.780,19.4,32.6,1358
2023-12-21 15:09:13.140,19.6,31.4,361
2023-12-21 14:46:50.324,19.6,32.4,1356
2023-12-21 15:09:18.226,19.6,31.3,1403
2023-12-21 14:40:42.584,19.5,31.8,1355
2023-12-21 15:09:23.312,19.6,31.0,1403
2023-12-21 14:46:54.409,19.6,32.4,1351
2023-12-21 15:09:28.398,19.6,30.9,1310
2023-12-21 14:36:21.197,19.5,32.3,1359
2023-12-21 15:09:33.484,19.6,30.9,1402
2023-12-21 14:46:58.495,19.6,32.2,1354
2023-12-21 15:09:38.570,19.6,30.8,1407
2023-12-21 14:40:46.669,19.5,31.7,1358
2023-12-21 15:09:43.656,19.6,30.7,1401
2023-12-21 14:47:02.582,19.6,32.2,1356
2023-12-21 15:09:48.742,19.7,30.7,1405
2023-12-21 14:33:39.833,19.4,32.3,1362
2023-12-21 15:09:53.827,19.6,30.5,1411
2023-12-21 14:47:06.668,19.6,32.3,1355
2023-12-21 15:09:58.913,19.6,30.5,1409
2023-12-21 14:40:50.756,19.5,31.6,1356
2023-12-21 15:10:03.999,19.6,30.5,1408
2023-12-21 14:47:10.754,19.6,32.3,1352
2023-12-21 15:10:09.085,19.6,30.3,1412
2023-12-21 14:36:25.283,19.5,32.3,1356
2023-12-21 15:10:14.171,19.6,30.3,1410
2023-12-21 14:47:14.840,19.6,32.4,1355
2023-12-21 15:10:19.257,19.6,30.2,1410
2023-12-21 14:40:54.841,19.5,31.6,1358
2023-12-21 15:10:24.343,19.6,30.2,1411
2023-12-21 14:47:18.926,19.6,32.4,1355
2023-12-21 15:10:29.428,19.6,30.2,1409
2023-12-21 14:34:28.866,19.4,32.6,1356
2023-12-21 15:10:34.515,19.6,30.1,1412
2023-12-21 14:47:23.011,19.6,32.5,1351
2023-12-21 15:10:39.600,19.6,30.0,1407
2023-12-21 14:40:58.928,19.5,31.6,1360
2023-12-21 15:10:44.686,19.6,29.9,1411
2023-12-21 14:47:27.097,19.6,32.6,1355
2023-12-21 15:10:49.772,19.6,29.9,1409
2023-12-21 14:36:29.369,19.5,32.2,1359
2023-12-21 15:10:54.858,19.6,29.9,1407
2023-12-21 14:47:31.183,19.6,32.5,1317
2023-12-21 15:10:59.944,19.6,30.0,1421
2023-12-21 14:41:03.014,19.5,31.6,1359
2023-12-21 15:11:05.031,19.7,30.0,1414
2023-12-21 14:47:35.269,19.6,32.6,1313
2023-12-21 15:11:10.116,19.6,30.0,1415
2023-12-21 14:32:58.974,19.4,32.4,1358
2023-12-21 15:11:15.203,19.6,30.0,1417
2023-12-21 14:47:39.356,19.6,32.6,1313
2023-12-21 15:11:20.288,19.6,30.1,1420
2023-12-21 14:41:07.100,19.6,31.6,1360
2023-12-21 15:11:25.374,19.6,30.0,1420
2023-12-21 14:47:43.441,19.6,32.6,1317
2023-12-21 15:11:30.461,19.6,30.1,1417
2023-12-21 14:36:33.455,19.4,32.2,1360
2023-12-21 15:11:35.547,19.6,30.2,1418
2023-12-21 14:47:47.527,19.6,32.6,1310
2023-12-21 15:11:40.633,19.6,30.4,1417
2023-12-21 14:41:11.187,19.6,31.5,1357
2023-12-21 15:11:45.719,19.6,30.6,1421
2023-12-21 14:47:51.613,19.6,32.8,1316
2023-12-21 15:11:50.805,19.6,30.6,1423
2023-12-21 14:34:55.392,19.4,32.4,1357
2023-12-21 15:11:55.891,19.6,30.7,1431
2023-12-21 14:47:55.699,19.6,32.7,1317
2023-12-21 15:12:00.977,19.6,30.6,1430
2023-12-21 14:41:15.273,19.5,31.6,1359
2023-12-21 15:12:06.063,19.6,30.7,1427
2023-12-21 14:47:59.784,19.6,32.7,1315
2023-12-21 15:12:11.149,19.5,30.7,1429
2023-12-21 14:36:37.541,19.4,32.2,1356
2023-12-21 15:12:16.235,19.6,30.8,1430
2023-12-21 14:48:03.870,19.6,32.8,1312
2023-12-21 15:12:21.322,19.5,30.9,1472
2023-12-21 14:41:19.359,19.6,31.7,1362
2023-12-21 15:12:26.407,19.5,31.0,1474
2023-12-21 14:48:07.957,19.6,32.7,1315
2023-12-21 15:12:31.493,19.6,31.1,1473
2023-12-21 14:33:43.919,19.4,32.3,1357
2023-12-21 14:48:12.043,19.6,32.6,1311
2023-12-21 14:32:56.931,19.4,32.6,1357
2023-12-21 14:33:01.017,19.4,32.5,1360
2023-12-21 14:33:09.189,19.4,32.2,1358
2023-12-21 14:33:25.532,19.4,32.4,1358
2023-12-21 14:33:58.220,19.4,32.4,1357
2023-12-21 14:35:26.037,19.5,32.2,1358
2023-12-21 14:37:36.787,19.5,32.4,1354
2023-12-21 14:43:15.810,19.5,32.5,1356
2023-12-21 14:51:58.815,19.5,32.3,1268
